coast,system_total,date,LMP,location,wind_forecast_mw,solar_forecast_mw,temp,humidity,dew,precip,snow,windspeed,pressure,visibility,cloudcover,solarradiation,solarenergy,year,month,day,dayofweek,hour,is_weekend,lmp,hour_sin
14080.5,54508.4295,2025-11-24 11:00:00-05:00,,HB_HOUSTON,9912.48,361.96,76.9,87.61,72.9,0.0,0.0,11.4,1015.0,10.1,65.0,291.0,1.0,2025,11,24,0,11,0,27.37,0.258819045102521
14559.7002,55172.9396,2025-11-24 12:00:00-05:00,,HB_HOUSTON,9410.89,421.71,78.0,84.53,72.9,0.0,0.0,12.8,1014.0,10.1,64.0,337.0,1.2,2025,11,24,0,12,0,28.96,1.2246467991473532e-16
14953.5996,56142.0288,2025-11-24 13:00:00-05:00,,HB_HOUSTON,9028.48,461.31,80.0,79.21,72.9,0.0,0.0,12.8,1013.0,10.1,70.0,377.0,1.4,2025,11,24,0,13,0,29.64,-0.2588190451025208
15527.2998,57328.0802,2025-11-24 14:00:00-05:00,,HB_HOUSTON,8847.45,473.25,81.1,74.18,72.1,0.0,0.0,13.9,1012.0,10.1,44.0,392.0,1.4,2025,11,24,0,14,0,28.83,-0.4999999999999997
15968.0,58367.9695,2025-11-24 15:00:00-05:00,,HB_HOUSTON,8766.2,445.65,81.1,74.18,72.1,0.0,0.0,13.9,1011.0,10.1,41.0,422.0,1.5,2025,11,24,0,15,0,29.04,-0.7071067811865471
16001.0996,58291.019,2025-11-24 16:00:00-05:00,,HB_HOUSTON,8471.21,377.56,81.9,72.04,72.1,0.0,0.0,13.9,1011.0,10.1,55.0,345.0,1.2,2025,11,24,0,16,0,33.54,-0.8660254037844385
15558.4004,57204.7201,2025-11-24 17:00:00-05:00,,HB_HOUSTON,7808.75,184.53,80.0,79.21,72.9,0.0,0.0,12.8,1011.0,10.1,37.0,236.0,0.8,2025,11,24,0,17,0,49.31,-0.9659258262890684
14810.2998,54803.7096,2025-11-24 18:00:00-05:00,,HB_HOUSTON,5850.05,14.59,78.0,79.06,71.0,0.0,0.0,13.9,1011.0,10.1,49.0,83.0,0.3,2025,11,24,0,18,0,67.53,-1.0
14875.5,54890.4201,2025-11-24 19:00:00-05:00,,HB_HOUSTON,6476.8,0.0,76.9,73.79,67.9,0.0,0.0,11.4,1010.0,10.1,45.0,50.0,0.2,2025,11,24,0,19,0,69.25,-0.9659258262890684
14797.7998,54508.8195,2025-11-24 20:00:00-05:00,,HB_HOUSTON,6710.56,0.0,76.0,78.9,69.0,0.0,0.0,12.8,1010.0,10.1,38.0,0.0,0.0,2025,11,24,0,20,0,67.69,-0.8660254037844386
14628.0996,53768.9394,2025-11-24 21:00:00-05:00,,HB_HOUSTON,6867.4,0.0,74.0,84.3,69.0,0.0,0.0,12.8,1011.0,10.1,43.0,0.0,0.0,2025,11,24,0,21,0,64.48,-0.7071067811865477
14361.2998,52390.7497,2025-11-24 22:00:00-05:00,,HB_HOUSTON,7029.37,0.0,74.0,87.47,70.1,0.0,0.0,12.8,1011.0,10.1,52.0,0.0,0.0,2025,11,24,0,22,0,66.36,-0.5000000000000004
13747.9004,50093.5411,2025-11-24 23:00:00-05:00,,HB_HOUSTON,7069.3,0.0,72.9,87.41,69.0,0.0,0.0,11.4,1011.0,10.1,82.0,0.0,0.0,2025,11,24,0,23,0,70.87,-0.2588190451025215
12978.9004,47677.1708,2025-11-25 00:00:00-05:00,,HB_HOUSTON,7043.56,0.0,72.9,87.41,69.0,0.303,0.0,8.1,1011.0,10.1,84.0,0.0,0.0,2025,11,25,1,0,0,51.51,0.0
11723.5,45200.2394,2025-11-25 01:00:00-05:00,,HB_HOUSTON,7115.72,0.0,72.1,86.83,67.9,0.106,0.0,6.9,1012.0,6.9,84.0,0.0,0.0,2025,11,25,1,1,0,54.24,0.2588190451025207
11428.4004,43996.0804,2025-11-25 02:00:00-05:00,,HB_HOUSTON,7674.46,0.0,71.0,90.07,67.9,0.012,0.0,5.8,1013.0,10.1,76.0,0.0,0.0,2025,11,25,1,2,0,53.21,0.4999999999999999
11137.4004,42999.8306,2025-11-25 03:00:00-05:00,,HB_HOUSTON,8769.52,0.0,71.0,90.07,67.9,0.0,0.0,5.8,1013.0,10.1,81.0,0.0,0.0,2025,11,25,1,3,0,50.95,0.7071067811865476
10992.7002,42500.8006,2025-11-25 04:00:00-05:00,,HB_HOUSTON,10152.75,0.0,70.1,92.87,67.9,0.0,0.0,5.8,1012.0,6.9,77.0,0.0,0.0,2025,11,25,1,4,0,50.16,0.8660254037844386
11030.7998,42684.1403,2025-11-25 05:00:00-05:00,,HB_HOUSTON,11753.3,0.0,69.0,93.42,67.0,0.0,0.0,4.7,1012.0,6.9,54.0,0.0,0.0,2025,11,25,1,5,0,48.97,0.9659258262890684
11406.0,44063.33,2025-11-25 06:00:00-05:00,,HB_HOUSTON,13470.42,0.0,67.9,93.39,65.9,0.0,0.0,3.4,1013.0,5.9,52.0,0.0,0.0,2025,11,25,1,6,0,60.05,1.0
11860.7002,46649.53,2025-11-25 07:00:00-05:00,,HB_HOUSTON,15225.0,0.11,67.9,90.51,65.0,0.0,0.0,3.4,1013.0,4.9,53.0,0.0,0.0,2025,11,25,1,7,0,78.33,0.9659258262890684
12096.5996,48247.4696,2025-11-25 08:00:00-05:00,,HB_HOUSTON,17021.4,57.28,67.0,93.36,65.0,0.0,0.0,3.4,1014.0,4.9,51.0,0.0,0.0,2025,11,25,1,8,0,68.85,0.8660254037844387
12735.2002,50767.2306,2025-11-25 09:00:00-05:00,,HB_HOUSTON,18770.4,471.98,67.9,87.16,63.9,0.0,0.0,3.4,1015.0,6.0,42.0,112.0,0.4,2025,11,25,1,9,0,38.95,0.7071067811865476
13245.4004,52372.2797,2025-11-25 10:00:00-05:00,,HB_HOUSTON,20174.95,785.82,70.1,78.43,63.1,0.0,0.0,4.7,1016.0,10.1,38.0,262.0,0.9,2025,11,25,1,10,0,31.08,0.4999999999999999
13510.2002,53112.79,2025-11-25 11:00:00-05:00,,HB_HOUSTON,22431.77,823.73,72.1,70.6,62.0,0.0,0.0,4.7,1016.0,10.1,34.0,439.0,1.6,2025,11,25,1,11,0,28.83,0.258819045102521
13776.0,53222.7691,2025-11-25 12:00:00-05:00,,HB_HOUSTON,25073.17,803.93,72.1,65.81,60.0,0.0,0.0,4.7,1016.0,10.1,12.0,536.0,1.9,2025,11,25,1,12,0,27.98,1.2246467991473532e-16
14060.7998,53598.8399,2025-11-25 13:00:00-05:00,,HB_HOUSTON,26462.64,800.26,74.9,55.66,58.0,0.0,0.0,5.8,1016.0,10.1,6.0,588.0,2.1,2025,11,25,1,13,0,28.37,-0.2588190451025208
14380.0996,54360.5998,2025-11-25 14:00:00-05:00,,HB_HOUSTON,27191.68,824.34,76.9,50.12,56.9,0.0,0.0,5.8,1016.0,10.1,3.0,650.0,2.3,2025,11,25,1,14,0,27.64,-0.4999999999999997
14638.7002,55042.3698,2025-11-25 15:00:00-05:00,,HB_HOUSTON,27340.0,846.99,78.0,46.82,56.0,0.0,0.0,5.8,1016.0,10.1,1.0,575.0,2.1,2025,11,25,1,15,0,25.49,-0.7071067811865471
14658.2998,55140.0798,2025-11-25 16:00:00-05:00,,HB_HOUSTON,27020.05,748.88,78.0,45.02,54.9,0.0,0.0,6.9,1016.0,10.1,2.0,446.0,1.6,2025,11,25,1,16,0,27.39,-0.8660254037844385
14165.2998,53904.44,2025-11-25 17:00:00-05:00,,HB_HOUSTON,26273.85,352.72,76.0,46.52,54.1,0.0,0.0,5.8,1016.0,10.1,1.0,294.0,1.1,2025,11,25,1,17,0,54.64,-0.9659258262890684
14976.4004,54712.2107,2025-11-25 18:00:00-05:00,,HB_HOUSTON,26552.2,19.86,74.9,51.82,56.0,0.0,0.0,5.8,1014.0,10.1,3.0,100.0,0.4,2025,11,25,1,18,0,64.24,-1.0
14298.0996,53988.9801,2025-11-25 19:00:00-05:00,,HB_HOUSTON,26481.11,0.0,72.9,55.38,56.0,0.0,0.0,5.8,1015.0,10.1,4.0,61.0,0.2,2025,11,25,1,19,0,50.68,-0.9659258262890684
13906.4004,53074.8207,2025-11-25 20:00:00-05:00,,HB_HOUSTON,26314.04,0.0,72.1,58.98,56.9,0.0,0.0,5.8,1016.0,10.1,5.0,0.0,0.0,2025,11,25,1,20,0,39.51,-0.8660254037844386
13587.7998,52186.9193,2025-11-25 21:00:00-05:00,,HB_HOUSTON,25738.3,0.0,67.9,67.92,56.9,0.0,0.0,5.8,1017.0,10.1,10.0,0.0,0.0,2025,11,25,1,21,0,31.07,-0.7071067811865477
13137.7002,50900.5599,2025-11-25 22:00:00-05:00,,HB_HOUSTON,24913.63,0.0,67.0,70.07,56.9,0.0,0.0,6.9,1018.0,10.1,12.0,0.0,0.0,2025,11,25,1,22,0,28.27,-0.5000000000000004
12414.7998,48766.2894,2025-11-25 23:00:00-05:00,,HB_HOUSTON,23802.14,0.0,65.9,72.73,56.9,0.0,0.0,6.9,1019.0,10.1,16.0,0.0,0.0,2025,11,25,1,23,0,26.25,-0.2588190451025215
11677.7998,46584.3895,2025-11-26 00:00:00-05:00,,HB_HOUSTON,22697.34,0.0,65.0,72.65,56.0,0.0,0.0,6.9,1019.0,10.1,21.0,0.0,0.0,2025,11,26,2,0,0,24.44,0.0
11212.5,44410.0201,2025-11-26 01:00:00-05:00,,HB_HOUSTON,21461.06,0.0,63.1,77.85,56.0,0.0,0.0,8.1,1020.0,10.1,32.0,0.0,0.0,2025,11,26,2,1,0,22.49,0.2588190451025207
10867.5996,43275.4504,2025-11-26 02:00:00-05:00,,HB_HOUSTON,19862.1,0.0,63.1,74.86,54.9,0.0,0.0,9.2,1020.0,10.1,30.0,0.0,0.0,2025,11,26,2,2,0,22.18,0.4999999999999999
10673.7002,42455.4002,2025-11-26 03:00:00-05:00,,HB_HOUSTON,18270.94,0.0,62.0,77.76,54.9,0.0,0.0,9.2,1021.0,10.1,38.0,0.0,0.0,2025,11,26,2,3,0,22.21,0.7071067811865476
10545.5,42186.9444,2025-11-26 04:00:00-05:00,,HB_HOUSTON,16953.99,0.0,60.0,80.72,54.1,0.0,0.0,10.3,1022.0,10.1,28.0,0.0,0.0,2025,11,26,2,4,0,22.31,0.8660254037844386
10719.9004,42844.1704,2025-11-26 05:00:00-05:00,,HB_HOUSTON,15759.5,0.0,58.9,80.64,53.0,0.0,0.0,10.3,1022.0,10.1,23.0,0.0,0.0,2025,11,26,2,5,0,24.9,0.9659258262890684
11111.2998,44753.4205,2025-11-26 06:00:00-05:00,,HB_HOUSTON,14575.99,0.0,58.0,80.58,52.1,0.0,0.0,10.3,1023.0,10.1,23.0,0.0,0.0,2025,11,26,2,6,0,32.04,1.0
11830.5,48057.7503,2025-11-26 07:00:00-05:00,,HB_HOUSTON,13214.96,0.17,58.0,77.43,51.0,0.0,0.0,10.3,1024.0,10.1,25.0,0.0,0.0,2025,11,26,2,7,0,40.77,0.9659258262890684
12143.2002,49652.7105,2025-11-26 08:00:00-05:00,,HB_HOUSTON,11672.01,45.38,56.0,77.25,49.0,0.0,0.0,11.4,1025.0,10.1,24.0,0.0,0.0,2025,11,26,2,8,0,45.89,0.8660254037844387
12560.0996,51244.9392,2025-11-26 09:00:00-05:00,,HB_HOUSTON,10081.31,391.44,56.9,71.82,47.9,0.0,0.0,12.8,1026.0,10.1,25.0,120.0,0.4,2025,11,26,2,9,0,27.42,0.7071067811865476
12928.0,52261.6894,2025-11-26 10:00:00-05:00,,HB_HOUSTON,8500.41,659.03,58.9,64.67,47.0,0.0,0.0,12.8,1028.0,10.1,23.0,268.0,1.0,2025,11,26,2,10,0,20.06,0.4999999999999999
12941.2002,51685.1507,2025-11-26 11:00:00-05:00,,HB_HOUSTON,7489.09,721.12,62.0,53.82,45.0,0.0,0.0,13.9,1028.0,10.1,19.0,429.0,1.5,2025,11,26,2,11,0,18.19,0.258819045102521
12799.9004,50702.13,2025-11-26 12:00:00-05:00,,HB_HOUSTON,7014.39,738.4,63.9,48.18,44.0,0.0,0.0,12.8,1027.0,10.1,13.0,530.0,1.9,2025,11,26,2,12,0,18.06,1.2246467991473532e-16
12735.5,49957.2004,2025-11-26 13:00:00-05:00,,HB_HOUSTON,6972.7,741.51,65.0,44.83,43.1,0.0,0.0,10.3,1026.0,10.1,8.0,577.0,2.1,2025,11,26,2,13,0,18.67,-0.2588190451025208
12814.0996,49670.8294,2025-11-26 14:00:00-05:00,,HB_HOUSTON,7276.04,739.97,65.9,39.98,40.9,0.0,0.0,10.3,1026.0,10.1,7.0,635.0,2.3,2025,11,26,2,14,0,17.08,-0.4999999999999997
12878.0996,49559.399,2025-11-26 15:00:00-05:00,,HB_HOUSTON,7488.34,736.92,67.9,34.57,38.9,0.0,0.0,10.3,1026.0,10.1,6.0,563.0,2.0,2025,11,26,2,15,0,15.72,-0.7071067811865471
12940.7002,49738.6805,2025-11-26 16:00:00-05:00,,HB_HOUSTON,7283.71,642.28,67.9,34.57,38.9,0.0,0.0,10.3,1026.0,10.1,5.0,442.0,1.6,2025,11,26,2,16,0,19.68,-0.8660254037844385
12880.2002,50072.4005,2025-11-26 17:00:00-05:00,,HB_HOUSTON,6757.38,324.43,65.9,35.74,38.0,0.0,0.0,9.2,1026.0,10.1,7.0,283.0,1.0,2025,11,26,2,17,0,41.4,-0.9659258262890684
12971.5996,51725.6099,2025-11-26 18:00:00-05:00,,HB_HOUSTON,5248.25,13.14,65.9,43.45,43.1,0.0,0.0,9.2,1025.0,10.1,16.0,100.0,0.4,2025,11,26,2,18,0,72.82,-1.0
12858.0,52305.0099,2025-11-26 19:00:00-05:00,,HB_HOUSTON,6288.98,0.0,63.1,44.21,40.9,0.0,0.0,8.1,1025.0,10.1,16.0,61.0,0.2,2025,11,26,2,19,0,61.91,-0.9659258262890684
12511.5996,51845.9087,2025-11-26 20:00:00-05:00,,HB_HOUSTON,7013.71,0.0,62.0,44.35,40.0,0.0,0.0,8.1,1025.0,10.1,12.0,0.0,0.0,2025,11,26,2,20,0,53.98,-0.8660254037844386
12111.2002,51347.9004,2025-11-26 21:00:00-05:00,,HB_HOUSTON,7180.42,0.0,61.1,43.9,38.9,0.0,0.0,8.1,1026.0,10.1,6.0,0.0,0.0,2025,11,26,2,21,0,43.77,-0.7071067811865477
11624.7002,50397.1606,2025-11-26 22:00:00-05:00,,HB_HOUSTON,7311.11,0.0,58.9,47.4,38.9,0.0,0.0,8.1,1026.0,10.1,4.0,0.0,0.0,2025,11,26,2,22,0,36.74,-0.5000000000000004
11236.2002,48883.4907,2025-11-26 23:00:00-05:00,,HB_HOUSTON,7279.07,0.0,56.9,49.13,38.0,0.0,0.0,8.1,1027.0,10.1,3.0,0.0,0.0,2025,11,26,2,23,0,35.57,-0.2588190451025215
10911.0996,47315.83,2025-11-27 00:00:00-05:00,,HB_HOUSTON,7275.26,0.0,54.9,52.79,38.0,0.0,0.0,6.9,1026.0,10.1,3.0,0.0,0.0,2025,11,27,3,0,0,32.39,0.0
10929.2002,46154.3306,2025-11-27 01:00:00-05:00,,HB_HOUSTON,7388.28,0.0,54.1,54.55,38.0,0.0,0.0,6.9,1027.0,10.1,5.0,0.0,0.0,2025,11,27,3,1,0,30.78,0.2588190451025207
10867.7998,45183.8517,2025-11-27 02:00:00-05:00,,HB_HOUSTON,7072.83,0.0,54.1,54.55,38.0,0.0,0.0,6.9,1027.0,10.1,6.0,0.0,0.0,2025,11,27,3,2,0,30.7,0.4999999999999999
10857.7998,44637.49,2025-11-27 03:00:00-05:00,,HB_HOUSTON,6341.9,0.0,53.0,54.39,36.9,0.0,0.0,6.9,1027.0,10.1,3.0,0.0,0.0,2025,11,27,3,3,0,34.32,0.7071067811865476
10629.2998,44039.42,2025-11-27 04:00:00-05:00,,HB_HOUSTON,5797.63,0.0,52.1,56.22,36.9,0.0,0.0,6.9,1027.0,10.1,3.0,0.0,0.0,2025,11,27,3,4,0,39.18,0.8660254037844386
10457.0996,43967.6695,2025-11-27 05:00:00-05:00,,HB_HOUSTON,5291.26,0.0,51.0,56.46,36.0,0.0,0.0,6.9,1027.0,10.1,14.0,0.0,0.0,2025,11,27,3,5,0,45.0,0.9659258262890684
10633.0,45149.0596,2025-11-27 06:00:00-05:00,,HB_HOUSTON,4671.64,0.0,51.0,56.46,36.0,0.0,0.0,6.9,1028.0,10.1,24.0,0.0,0.0,2025,11,27,3,6,0,49.89,1.0
10826.7998,46576.4101,2025-11-27 07:00:00-05:00,,HB_HOUSTON,4274.52,0.09,49.9,56.31,35.0,0.0,0.0,6.9,1029.0,10.1,40.0,0.0,0.0,2025,11,27,3,7,0,47.02,0.9659258262890684
11074.2998,48023.4499,2025-11-27 08:00:00-05:00,,HB_HOUSTON,4174.93,60.1,49.0,56.18,34.1,0.0,0.0,8.1,1030.0,10.1,38.0,0.0,0.0,2025,11,27,3,8,0,42.37,0.8660254037844387
11817.2002,50808.3108,2025-11-27 09:00:00-05:00,,HB_HOUSTON,3770.97,480.0,51.0,52.19,34.1,0.0,0.0,8.1,1030.0,10.1,36.0,81.0,0.3,2025,11,27,3,9,0,28.38,0.7071067811865476
12311.7998,52389.1699,2025-11-27 10:00:00-05:00,,HB_HOUSTON,2714.77,796.11,53.0,46.47,33.0,0.0,0.0,8.1,1030.0,10.1,33.0,199.0,0.7,2025,11,27,3,10,0,26.51,0.4999999999999999
12308.0996,52088.9098,2025-11-27 11:00:00-05:00,,HB_HOUSTON,1671.08,831.03,54.9,41.39,31.9,0.0,0.0,9.2,1031.0,10.1,29.0,339.0,1.2,2025,11,27,3,11,0,23.34,0.258819045102521
12296.0996,51344.1192,2025-11-27 12:00:00-05:00,,HB_HOUSTON,1399.27,803.83,56.9,37.15,31.0,0.0,0.0,8.1,1030.0,10.1,27.0,444.0,1.6,2025,11,27,3,12,0,21.59,1.2246467991473532e-16
12193.5,49442.3001,2025-11-27 13:00:00-05:00,,HB_HOUSTON,1435.8,796.6,60.0,31.87,29.9,0.0,0.0,6.9,1030.0,10.1,24.0,471.0,1.7,2025,11,27,3,13,0,19.37,-0.2588190451025208
11863.9004,47853.7809,2025-11-27 14:00:00-05:00,,HB_HOUSTON,1470.97,823.7,62.0,28.64,29.0,0.0,0.0,6.9,1029.0,10.1,17.0,451.0,1.6,2025,11,27,3,14,0,16.64,-0.4999999999999997
11749.2002,46687.5204,2025-11-27 15:00:00-05:00,,HB_HOUSTON,1486.06,849.72,63.1,27.57,29.0,0.0,0.0,6.9,1029.0,10.1,13.0,512.0,1.8,2025,11,27,3,15,0,14.32,-0.7071067811865471
11762.7002,45994.9837,2025-11-27 16:00:00-05:00,,HB_HOUSTON,1553.74,752.48,63.1,27.57,29.0,0.0,0.0,6.9,1028.0,10.1,9.0,411.0,1.5,2025,11,27,3,16,0,16.46,-0.8660254037844385
11852.0996,45731.9657,2025-11-27 17:00:00-05:00,,HB_HOUSTON,1849.73,351.53,62.0,29.71,29.9,0.0,0.0,6.9,1028.0,10.1,7.0,264.0,1.0,2025,11,27,3,17,0,33.26,-0.9659258262890684
12129.7002,50245.4303,2025-11-27 18:00:00-05:00,,HB_HOUSTON,3570.99,16.75,63.9,31.35,33.0,0.0,0.0,4.7,1028.0,10.1,7.0,80.0,0.3,2025,11,27,3,18,0,49.12,-1.0
12099.0996,49366.4297,2025-11-27 19:00:00-05:00,,HB_HOUSTON,5059.01,0.0,62.0,33.61,33.0,0.0,0.0,4.7,1028.0,10.1,6.0,44.0,0.2,2025,11,27,3,19,0,40.94,-0.9659258262890684
11854.5,47954.3699,2025-11-27 20:00:00-05:00,,HB_HOUSTON,6379.82,0.0,61.1,36.23,34.1,0.0,0.0,5.8,1029.0,10.1,6.0,0.0,0.0,2025,11,27,3,20,0,34.43,-0.8660254037844386
11770.0996,47153.3598,2025-11-27 21:00:00-05:00,,HB_HOUSTON,7586.28,0.0,58.0,41.88,35.0,0.0,0.0,4.7,1029.0,10.1,5.0,0.0,0.0,2025,11,27,3,21,0,29.02,-0.7071067811865477
11683.7998,46651.5596,2025-11-27 22:00:00-05:00,,HB_HOUSTON,8769.96,0.0,56.9,45.45,36.0,0.0,0.0,5.8,1029.0,10.1,5.0,0.0,0.0,2025,11,27,3,22,0,26.27,-0.5000000000000004
11500.2998,45869.1798,2025-11-27 23:00:00-05:00,,HB_HOUSTON,10140.59,0.0,56.0,46.95,36.0,0.0,0.0,5.8,1029.0,10.1,6.0,0.0,0.0,2025,11,27,3,23,0,29.15,-0.2588190451025215
11255.0996,44913.8793,2025-11-28 00:00:00-05:00,,HB_HOUSTON,11448.51,0.0,54.1,50.46,36.0,0.0,0.0,5.8,1029.0,10.1,12.0,0.0,0.0,2025,11,28,4,0,0,28.37,0.0
10998.0,44107.9604,2025-11-28 01:00:00-05:00,,HB_HOUSTON,12119.96,0.0,53.0,52.49,36.0,0.0,0.0,5.8,1029.0,10.1,41.0,0.0,0.0,2025,11,28,4,1,0,28.52,0.2588190451025207
10800.2002,43512.9319,2025-11-28 02:00:00-05:00,,HB_HOUSTON,12776.28,0.0,52.1,54.26,36.0,0.0,0.0,5.8,1028.0,10.1,43.0,0.0,0.0,2025,11,28,4,2,0,27.83,0.4999999999999999
10711.2998,43124.8293,2025-11-28 03:00:00-05:00,,HB_HOUSTON,14066.43,0.0,52.1,54.26,36.0,0.0,0.0,6.9,1028.0,10.1,35.0,0.0,0.0,2025,11,28,4,3,0,26.93,0.7071067811865476
10631.0,43212.6618,2025-11-28 04:00:00-05:00,,HB_HOUSTON,15437.21,0.0,49.9,58.77,36.0,0.0,0.0,6.9,1028.0,10.1,35.0,0.0,0.0,2025,11,28,4,4,0,26.21,0.8660254037844386
10723.0,43536.8959,2025-11-28 05:00:00-05:00,,HB_HOUSTON,16434.21,0.0,49.0,60.78,36.0,0.0,0.0,6.9,1029.0,10.1,37.0,0.0,0.0,2025,11,28,4,5,0,26.58,0.9659258262890684
11080.2002,45001.2701,2025-11-28 06:00:00-05:00,,HB_HOUSTON,17099.83,0.0,49.0,60.78,36.0,0.0,0.0,6.9,1029.0,10.1,36.0,0.0,0.0,2025,11,28,4,6,0,27.7,1.0
11370.7002,46428.8901,2025-11-28 07:00:00-05:00,,HB_HOUSTON,17627.48,0.06,49.0,58.23,35.0,0.0,0.0,6.9,1029.0,10.1,40.0,0.0,0.0,2025,11,28,4,7,0,26.47,0.9659258262890684
11596.4004,47793.4804,2025-11-28 08:00:00-05:00,,HB_HOUSTON,18272.89,18.14,49.0,58.23,35.0,0.0,0.0,9.2,1029.0,10.1,43.0,0.0,0.0,2025,11,28,4,8,0,25.8,0.8660254037844387
12057.0,49598.8802,2025-11-28 09:00:00-05:00,,HB_HOUSTON,18818.2,150.51,49.9,58.77,36.0,0.0,0.0,9.2,1030.0,10.1,45.0,112.0,0.4,2025,11,28,4,9,0,21.29,0.7071067811865476
12351.0,50353.8399,2025-11-28 10:00:00-05:00,,HB_HOUSTON,18992.19,296.7,54.9,50.59,36.9,0.0,0.0,10.3,1030.0,10.1,41.0,254.0,0.9,2025,11,28,4,10,0,16.66,0.4999999999999999
12313.0996,50072.1494,2025-11-28 11:00:00-05:00,,HB_HOUSTON,19785.2,358.86,58.9,47.4,38.9,0.0,0.0,11.4,1029.0,10.1,40.0,412.0,1.5,2025,11,28,4,11,0,11.19,0.258819045102521
12220.2002,49330.0202,2025-11-28 12:00:00-05:00,,HB_HOUSTON,21465.09,384.69,62.0,45.92,40.9,0.0,0.0,12.8,1028.0,10.1,40.0,413.0,1.5,2025,11,28,4,12,0,5.81,1.2246467991473532e-16
12122.5996,48653.89,2025-11-28 13:00:00-05:00,,HB_HOUSTON,23111.38,396.08,63.9,46.55,43.1,0.0,0.0,11.4,1027.0,10.1,40.0,494.0,1.8,2025,11,28,4,13,0,3.75,-0.2588190451025208
12255.7002,48514.4306,2025-11-28 14:00:00-05:00,,HB_HOUSTON,24610.27,378.17,65.9,44.97,44.0,0.0,0.0,12.8,1026.0,10.1,49.0,480.0,1.7,2025,11,28,4,14,0,5.5,-0.4999999999999997
12260.7998,48150.48,2025-11-28 15:00:00-05:00,,HB_HOUSTON,25727.14,328.2,67.0,45.14,45.0,0.0,0.0,13.9,1025.0,10.1,48.0,496.0,1.8,2025,11,28,4,15,0,7.87,-0.7071067811865471
12311.5996,47917.8195,2025-11-28 16:00:00-05:00,,HB_HOUSTON,26349.77,256.99,65.9,48.48,45.9,0.0,0.0,13.9,1024.0,10.1,50.0,392.0,1.4,2025,11,28,4,16,0,14.4,-0.8660254037844385
12248.0996,47999.3995,2025-11-28 17:00:00-05:00,,HB_HOUSTON,26729.45,122.97,67.0,48.65,47.0,0.0,0.0,13.9,1024.0,10.1,60.0,200.0,0.7,2025,11,28,4,17,0,22.82,-0.9659258262890684
11688.9004,49299.4307,2025-11-28 18:00:00-05:00,,HB_HOUSTON,26834.5,11.44,62.0,58.01,47.0,0.0,0.0,13.9,1025.0,10.1,61.0,86.0,0.3,2025,11,28,4,18,0,25.59,-1.0
11839.9004,49830.5212,2025-11-28 19:00:00-05:00,,HB_HOUSTON,27124.25,0.0,61.1,61.94,47.9,0.0,0.0,11.4,1024.0,10.1,67.0,56.0,0.2,2025,11,28,4,19,0,25.58,-0.9659258262890684
11723.0,49435.5699,2025-11-28 20:00:00-05:00,,HB_HOUSTON,27232.82,0.0,62.0,60.0,47.9,0.0,0.0,11.4,1024.0,10.1,72.0,0.0,0.0,2025,11,28,4,20,0,25.52,-0.8660254037844386
11588.2998,49031.3501,2025-11-28 21:00:00-05:00,,HB_HOUSTON,27266.68,0.0,61.1,64.5,49.0,0.0,0.0,12.8,1023.0,10.1,73.0,0.0,0.0,2025,11,28,4,21,0,23.43,-0.7071067811865477
11428.0,48388.9705,2025-11-28 22:00:00-05:00,,HB_HOUSTON,27231.97,0.0,61.1,64.5,49.0,0.0,0.0,11.4,1024.0,10.1,73.0,0.0,0.0,2025,11,28,4,22,0,21.47,-0.5000000000000004
11125.5996,47446.5695,2025-11-28 23:00:00-05:00,,HB_HOUSTON,26820.88,0.0,61.1,66.7,49.9,0.0,0.0,12.8,1023.0,10.1,68.0,0.0,0.0,2025,11,28,4,23,0,21.43,-0.2588190451025215
10806.5,46339.0401,2025-11-29 00:00:00-05:00,,HB_HOUSTON,26225.59,0.0,62.0,67.25,51.0,0.0,0.0,12.8,1022.0,10.1,69.0,0.0,0.0,2025,11,29,5,0,1,19.27,0.0
11252.2998,44250.4199,2025-11-29 01:00:00-05:00,,HB_HOUSTON,25638.79,0.0,62.0,69.98,52.1,0.0,0.0,12.8,1022.0,10.1,74.0,0.0,0.0,2025,11,29,5,1,1,17.08,0.2588190451025207
10958.4004,42879.1105,2025-11-29 02:00:00-05:00,,HB_HOUSTON,24932.49,0.0,61.1,74.68,53.0,0.0,0.0,11.4,1021.0,10.1,79.0,0.0,0.0,2025,11,29,5,2,1,15.9,0.4999999999999999
10633.5996,42374.7583,2025-11-29 03:00:00-05:00,,HB_HOUSTON,24154.4,0.0,62.0,72.34,53.0,0.0,0.0,11.4,1020.0,10.1,80.0,0.0,0.0,2025,11,29,5,3,1,15.53,0.7071067811865476
10413.5,42035.7248,2025-11-29 04:00:00-05:00,,HB_HOUSTON,23672.28,0.0,63.1,74.86,54.9,0.0,0.0,11.4,1020.0,10.1,83.0,0.0,0.0,2025,11,29,5,4,1,17.07,0.8660254037844386
10421.7002,42092.9882,2025-11-29 05:00:00-05:00,,HB_HOUSTON,23650.42,0.0,63.9,75.44,56.0,0.0,0.0,11.4,1020.0,10.1,78.0,0.0,0.0,2025,11,29,5,5,1,17.23,0.9659258262890684
10475.9004,42360.9633,2025-11-29 06:00:00-05:00,,HB_HOUSTON,23813.05,0.0,63.9,77.93,56.9,0.0,0.0,10.3,1019.0,10.1,73.0,0.0,0.0,2025,11,29,5,6,1,17.39,1.0
